LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
SVN,BCI,AMPLITUD,LTRENDIDX,M,2005-10,100.9513,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2005-11,101.2969,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2005-12,101.7589,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2006-01,102.2306,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2006-02,102.3174,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2006-03,102.4467,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2006-04,102.5538,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2006-05,102.6892,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2006-06,103.2382,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2006-07,103.5317,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2006-08,103.7782,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2006-09,104.034,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2006-10,104.0664,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2006-11,104.0513,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2006-12,103.9961,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2007-01,103.9455,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2007-02,103.9549,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2007-03,103.8957,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2007-04,103.9091,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2007-05,103.9749,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2007-06,103.9251,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2007-07,103.7328,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2007-08,103.2892,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2007-09,102.896,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2007-10,102.7269,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2007-11,102.676,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2007-12,102.6359,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2008-01,102.3847,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2008-02,102.0353,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2008-03,101.7142,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2008-04,101.2832,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2008-05,100.6066,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2008-06,100.0908,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2008-07,99.72497,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2008-08,98.97002,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2008-09,97.47865,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2008-10,95.11412,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2008-11,92.81459,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2008-12,91.22204,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2009-01,90.44604,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2009-02,90.42934,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2009-03,90.63309,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2009-04,91.22618,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2009-05,92.19967,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2009-06,93.26457,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2009-07,94.18713,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2009-08,95.25087,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2009-09,96.2795,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2009-10,96.85468,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2009-11,97.38694,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2009-12,97.8588,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2010-01,98.38322,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2010-02,98.86804,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2010-03,99.50043,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2010-04,100.0985,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2010-05,100.4876,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2010-06,100.748,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2010-07,100.9342,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2010-08,100.924,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2010-09,100.9687,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2010-10,100.9664,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2010-11,100.6906,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2010-12,100.6101,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2011-01,100.8837,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2011-02,101.113,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2011-03,101.2416,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2011-04,101.3255,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2011-05,101.1052,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2011-06,100.6844,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2011-07,100.3148,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2011-08,99.97112,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2011-09,99.53001,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2011-10,99.00478,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2011-11,98.79549,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2011-12,98.82364,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2012-01,98.90508,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2012-02,98.5855,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2012-03,98.04061,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2012-04,97.63221,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2012-05,97.30794,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2012-06,96.95509,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2012-07,96.69767,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2012-08,96.4585,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2012-09,96.3802,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2012-10,96.46453,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2012-11,96.75975,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2012-12,97.22177,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2013-01,97.55523,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2013-02,97.84216,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2013-03,97.99036,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2013-04,98.23728,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2013-05,98.7018,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2013-06,99.05551,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2013-07,99.17623,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2013-08,99.25769,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2013-09,99.33444,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2013-10,99.39122,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2013-11,99.58613,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2013-12,99.70309,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2014-01,99.80219,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2014-02,100.0481,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2014-03,100.3658,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2014-04,100.8215,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2014-05,101.3323,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2014-06,101.7014,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2014-07,101.7073,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2014-08,101.3068,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2014-09,100.984,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2014-10,100.8418,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2014-11,100.8431,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2014-12,101.0074,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2015-01,101.2733,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2015-02,101.6066,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2015-03,101.9256,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2015-04,101.9582,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2015-05,102.014,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2015-06,101.9973,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2015-07,102.0056,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2015-08,102.0191,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2015-09,101.9469,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2015-10,101.9137,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2015-11,101.8408,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2015-12,101.7522,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2016-01,101.6019,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2016-02,101.6081,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2016-03,101.7491,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2016-04,101.9477,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2016-05,101.9306,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2016-06,101.8475,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2016-07,101.825,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2016-08,101.8312,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2016-09,101.7801,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2016-10,101.8799,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2016-11,102.0295,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2016-12,102.2374,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2017-01,102.553,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2017-02,102.8869,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2017-03,103.0218,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2017-04,102.8788,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2017-05,102.7095,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2017-06,102.6937,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2017-07,102.6998,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2017-08,102.8188,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2017-09,103.167,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2017-10,103.4947,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2017-11,103.7373,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2017-12,103.8246,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2018-01,103.7374,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2018-02,103.4754,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2018-03,103.0894,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2018-04,102.8615,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2018-05,102.7916,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2018-06,102.6072,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2018-07,102.1875,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2018-08,101.9114,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2018-09,101.8775,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2018-10,102.1807,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2018-11,102.1545,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2018-12,101.977,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2019-01,101.7157,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2019-02,101.2861,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2019-03,101.0138,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2019-04,100.7548,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2019-05,100.522,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2019-06,100.118,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2019-07,99.99404,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2019-08,99.96428,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2019-09,99.9836,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2019-10,99.98675,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2019-11,99.978,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2019-12,100.028,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2020-01,99.87371,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2020-02,98.84068,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2020-03,96.37952,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2020-04,93.56232,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2020-05,93.25333,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2020-06,94.69179,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2020-07,96.88197,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2020-08,98.98157,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2020-09,100.2384,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2020-10,100.6173,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2020-11,100.5797,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2020-12,100.7861,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2021-01,101.3161,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2021-02,101.8708,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2021-03,102.497,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2021-04,102.8689,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2021-05,103.1617,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2021-06,103.2435,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2021-07,103.0912,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2021-08,102.7907,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2021-09,102.3617,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2021-10,102.0586,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2021-11,102.1995,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2021-12,102.4602,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2022-01,102.5241,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2022-02,102.3126,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2022-03,101.7846,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2022-04,101.3389,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2022-05,100.8426,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2022-06,100.3496,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2022-07,99.88765,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2022-08,99.35162,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2022-09,98.72016,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2022-10,98.53707,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2022-11,98.85228,
SVN,BCI,AMPLITUD,LTRENDIDX,M,2022-12,99.15955,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2003-02,98.69376,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2003-03,98.6292,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2003-04,98.82624,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2003-05,99.16884,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2003-06,99.53032,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2003-07,99.82314,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2003-08,100.0297,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2003-09,100.119,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2003-10,100.0491,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2003-11,99.88728,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2003-12,99.69781,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2004-01,99.52138,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2004-02,99.38227,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2004-03,99.31383,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2004-04,99.34645,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2004-05,99.42509,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2004-06,99.48416,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2004-07,99.47653,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2004-08,99.42211,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2004-09,99.34494,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2004-10,99.25718,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2004-11,99.16579,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2004-12,99.07329,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2005-01,98.98206,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2005-02,98.8998,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2005-03,98.84019,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2005-04,98.81433,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2005-05,98.79985,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2005-06,98.75867,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2005-07,98.64355,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2005-08,98.43115,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2005-09,98.07086,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2005-10,97.53059,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2005-11,96.99066,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2005-12,96.71422,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2006-01,96.91731,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2006-02,97.37547,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2006-03,97.81579,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2006-04,98.05399,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2006-05,98.14928,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2006-06,98.19893,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2006-07,98.27571,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2006-08,98.41102,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2006-09,98.64209,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2006-10,99.00069,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2006-11,99.40601,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2006-12,99.74854,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2007-01,99.92713,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2007-02,99.94899,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2007-03,99.78931,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2007-04,99.40771,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2007-05,98.94624,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2007-06,98.57644,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2007-07,98.42651,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2007-08,98.41657,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2007-09,98.44695,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2007-10,98.44631,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2007-11,98.37968,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2007-12,98.2008,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2008-01,97.87061,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2008-02,97.48795,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2008-03,97.18738,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2008-04,97.08952,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2008-05,97.16927,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2008-06,97.41837,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2008-07,97.83048,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2008-08,98.21678,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2008-09,98.31347,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2008-10,97.91504,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2008-11,97.29716,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2008-12,96.82527,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2009-01,96.78263,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2009-02,97.05234,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2009-03,97.51364,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2009-04,98.12598,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2009-05,98.82133,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2009-06,99.56681,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2009-07,100.3444,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2009-08,101.0806,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2009-09,101.6566,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2009-10,101.9612,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2009-11,102.1025,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2009-12,102.1882,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2010-01,102.2692,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2010-02,102.3389,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2010-03,102.3493,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2010-04,102.2402,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2010-05,102.0256,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2010-06,101.7036,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2010-07,101.2705,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2010-08,100.8424,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2010-09,100.5792,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2010-10,100.6026,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2010-11,100.7505,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2010-12,100.8184,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2011-01,100.6759,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2011-02,100.4644,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2011-03,100.4015,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2011-04,100.6543,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2011-05,101.0648,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2011-06,101.4133,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2011-07,101.5246,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2011-08,101.4349,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2011-09,101.1792,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2011-10,100.7775,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2011-11,100.3888,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2011-12,100.2235,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2012-01,100.4433,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2012-02,100.8377,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2012-03,101.1367,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2012-04,101.1497,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2012-05,100.9994,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2012-06,100.8588,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2012-07,100.8519,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2012-08,100.9448,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2012-09,101.0852,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2012-10,101.2423,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2012-11,101.3991,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2012-12,101.5489,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2013-01,101.692,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2013-02,101.8394,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2013-03,102.006,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2013-04,102.1989,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2013-05,102.3875,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2013-06,102.5255,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2013-07,102.5775,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2013-08,102.5954,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2013-09,102.6468,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2013-10,102.7762,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2013-11,102.9336,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2013-12,103.0383,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2014-01,103.0158,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2014-02,102.8861,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2014-03,102.659,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2014-04,102.3357,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2014-05,102.0081,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2014-06,101.7969,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2014-07,101.7947,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2014-08,101.8911,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2014-09,101.9472,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2014-10,101.8701,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2014-11,101.7286,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2014-12,101.622,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2015-01,101.6143,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2015-02,101.6327,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2015-03,101.5567,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2015-04,101.281,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2015-05,100.8731,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2015-06,100.4144,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2015-07,99.97393,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2015-08,99.63278,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2015-09,99.51962,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2015-10,99.74658,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2015-11,100.1174,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2015-12,100.3926,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2016-01,100.4107,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2016-02,100.3054,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2016-03,100.2716,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2016-04,100.4548,
NZL,BCI,AMPLITUD,LTRENDIDX,M,2016-05,100.7692,
